beer_beerid,counts as best beer,avg review_overall,avg review_aroma,avg review_appearance,avg review_taste,avg beer_abv,number of reviews,counts with top score,brewery_name,beer_style,beer_name
17369,3,3.75757575758,3.40909090909,3.66666666667,3.51515151515,6.4,33,1,Brasserie Castelain,Bière de Garde,Ch'ti Blonde
4355,3,3.60810810811,3.58783783784,3.89864864865,3.65540540541,6.0,74,1,Freeminer Brewery Ltd.,English India Pale Ale (IPA),Trafalgar India Pale Ale
17367,3,3.94594594595,3.68918918919,3.7972972973,3.95945945946,,37,3,Lake Louie Brewery Company,American Porter,Dino's Dark
51386,3,4.15384615385,4.11538461538,4.07692307692,4.30769230769,6.0,13,2,Fat Heads Brewery & Saloon,American Pale Ale (APA),Pack-A-Wallop S.P.A.
6151,3,3.86666666667,3.36666666667,3.5,3.53333333333,4.2,15,2,J.J. Bitting Brewing Company,American Blonde Ale,Victoria's Golden Ale
6171,3,5.0,4.5,4.16666666667,4.5,,3,3,Cambridge Brewing Company,English Bitter,Best Bitter
10544,3,3.9375,3.53125,3.6875,3.65625,3.8,16,2,Bud&#283;jovický M&#283;&#357;anský Pivovar,Euro Dark Lager,Samson Budweiser Bier &#268;erný
66159,3,4.36111111111,4.16666666667,4.05555555556,4.36111111111,6.5,18,3,Hill Farmstead Brewery,Rye Beer,Foster
10484,3,3.90151515152,3.81818181818,3.9696969697,3.84090909091,6.2,66,1,Baird Brewing Company / Fishmarket Taproom,English Brown Ale,Baird Angry Boy Brown Ale
66183,3,4.4,4.0,4.0,4.2,4.0,10,3,Anderson Valley Brewing Company,American IPA,Wee Geech
66195,3,4.13043478261,4.23913043478,4.0652173913,4.17391304348,8.5,23,2,Bear Republic Brewing Co.,American Double / Imperial IPA,Cafe Racer 15
7914,3,3.76086956522,3.47826086957,3.77173913043,3.63043478261,4.8,46,1,Milwaukee Ale House,Scottish Ale,Louie's Demise
10408,3,3.62096774194,3.67741935484,3.88709677419,3.63709677419,5.9,62,2,Legend Brewing Co.,American Porter,Chocolate Porter
51683,3,4.16129032258,3.88709677419,3.91935483871,3.98387096774,5.5,31,2,Tröegs Brewing Company,Witbier,Scratch Beer 22 - 2009
66218,3,4.0859375,4.0703125,4.015625,4.1796875,10.5,64,3,Charleville Vineyard Microbrewery,Quadrupel (Quad),Box Of Chocolate
66219,3,4.0625,4.0,4.0625,4.0,6.5,8,1,Brewery Vivant,American Amber / Red Ale,Big Red Coq
67487,3,4.0,4.07575757576,4.16666666667,4.0,10.4,33,2,Xbeeriment I/S,American Double / Imperial Stout,Xbeeriment Black Force One
51526,3,4.02564102564,3.98717948718,4.11538461538,4.14102564103,8.2,39,3,Midnight Sun Brewing Co.,American Double / Imperial IPA,Obliteration V
7994,3,3.47916666667,3.17708333333,3.375,3.30208333333,5.0,48,2,Muskoka Brewery,Cream Ale,Muskoka Cream Ale
8013,3,4.5,4.08333333333,4.25,4.5,4.3,6,2,Daniel Batham & Son Ltd,English Bitter,Bathams Best Bitter
8095,3,4.02222222222,3.93333333333,4.02222222222,3.95555555556,5.0,45,2,Black Oak Brewing Co.,American Porter,Black Oak Nutcracker Porter
8122,3,3.91176470588,3.82352941176,4.23529411765,3.82352941176,4.5,17,1,Davidson Brothers Restaurant & Brewery,Oatmeal Stout,Oatmeal Stout
10293,3,4.20588235294,3.61764705882,3.52941176471,3.94117647059,4.5,17,3,Portsmouth Brewery,Cream Ale,Portsmouth Carlyle Cream Ale
10274,3,3.9298245614,3.60526315789,3.78947368421,3.84210526316,4.9,57,2,Ipswich Ale Brewery,American Blonde Ale,Ipswich Summer Ale
8160,3,4.16666666667,4.07142857143,4.09523809524,4.16666666667,5.5,21,3,Old Yale Brewing Co.,English India Pale Ale (IPA),Sergeant's IPA
10213,3,3.33333333333,3.11111111111,3.44444444444,3.11111111111,4.06,9,1,Hudepohl-Schoenling Brewing Co.,Light Lager,Bürger Light
8169,3,4.0,3.54,3.82,3.76,4.6,25,2,Sierra Nevada Brewing Co.,English Bitter,Sierra Nevada Best Bitter Ale
66294,3,4.275,4.175,4.325,4.25,6.5,20,2,North Peak Brewing Company,Belgian IPA,Burly Belgo India Pale Ale
8203,3,3.6,3.55555555556,3.64444444444,3.65555555556,5.0,45,1,George Bateman and Son Ltd. / Batemans Brewery,Winter Warmer,Rosey Nosey
66297,3,4.5,4.46875,4.15625,4.34375,6.0,16,3,Lawson's Finest Liquids,American IPA,Triple Play IPA
10094,3,3.82954545455,3.54545454545,3.82954545455,3.71590909091,5.5,44,1,Cricket Hill Brewing Co.,English Bitter,Colonel Blides Cask Ale
8251,3,3.45,3.075,3.15,3.375,4.9,20,1,Lord Nelson Brewery Hotel,English Pale Ale,Three Sheets
8275,3,4.28571428571,4.42857142857,3.57142857143,4.07142857143,5.0,7,1,Ginga Kogen Beer,Witbier,Ginga Kogen White Beer
8284,3,4.14285714286,4.0,4.0,4.14285714286,7.7,7,2,Broad Ripple Brew Pub,Scotch Ale / Wee Heavy,Wee Alec Heavy
7885,3,4.13636363636,3.77272727273,4.27272727273,4.13636363636,5.8,11,2,Jämtlands Bryggeri AB,Extra Special / Strong Bitter (ESB),Postiljon
66117,3,4.09302325581,4.03488372093,4.1976744186,4.09302325581,10.0,43,3,Cigar City Brewing,American Double / Imperial Stout,Dirac
49399,3,4.35714285714,4.21428571429,4.07142857143,4.0,4.0,7,3,Devils Backbone Brewing Company,American Pale Ale (APA),Four Point Pale Ale
7830,3,3.76923076923,4.0,3.92307692308,3.88461538462,4.3,13,2,Wells & Young's Ltd,English Brown Ale,Young's Christmas Pudding Ale
11493,3,3.30612244898,3.32653061224,3.12244897959,3.20408163265,5.5,49,1,Harar Beer Factory,Foreign / Export Stout,Hakim Stout
11447,3,4.06666666667,3.83333333333,3.86666666667,4.06666666667,5.4,15,2,"Mash House Restaurant & Brewery, The",American Porter,Brown Porter
49354,3,3.7037037037,3.31481481481,3.7037037037,3.51851851852,5.6,27,1,"Bayern Brewing, Inc.",Dunkelweizen,Bayern Dragon's Breath
7497,3,3.8,3.325,3.65,3.6,,20,2,Trailhead Brewing Company,American Brown Ale,Missouri Brown Dark Ale
7511,3,3.22666666667,2.59333333333,2.89333333333,2.89333333333,4.7,75,2,"Orion Beer Co., Ltd.",Japanese Rice Lager,Orion Premium Draft Beer
48544,3,3.69230769231,3.40865384615,3.54807692308,3.43269230769,4.7,104,3,Matt Brewing Company,American Pale Ale (APA),Saranac Pale Pale Ale
7557,3,3.71527777778,3.57638888889,3.86805555556,3.52083333333,5.5,72,2,Brauerei Pinkus Mueller,Munich Dunkel Lager,Organic Pinkus Jubilate
65886,3,3.93421052632,4.07894736842,4.07894736842,3.96052631579,8.5,38,1,Starr Hill Brewery,American Double / Imperial IPA,Double Platinum
48570,3,4.28125,4.53125,4.21875,4.34375,7.0,16,3,Ballast Point Brewing Company,American IPA,Sculpin (Double Dry Hopped)
65902,3,3.98571428571,3.94285714286,3.85714285714,3.98571428571,6.2,35,2,BrewDog,Baltic Porter,Alice Porter
7634,3,3.84426229508,3.65573770492,3.88524590164,3.80327868852,7.5,61,2,Brouwerij Roman N.V.,Belgian Strong Pale Ale,Sloeber
11124,3,4.375,4.125,3.9375,4.375,,8,3,Ahornberger Landbrauerei,Maibock / Helles Bock,Ahornberger Maibock
67743,3,3.75,3.59375,3.875,3.6875,1.8,16,1,Beaver Brewing Company,Kvass,Kvass
11070,3,4.17307692308,4.0,4.05769230769,4.07692307692,8.0,26,3,Barley John's Brew Pub,Baltic Porter,Old Eight Porter
65915,3,4.75,4.375,4.375,4.5,4.2,4,2,Beaver Brewing Company,Witbier,Chamomile Wheat
7673,3,3.33050847458,3.15254237288,3.33050847458,3.14406779661,4.9,59,2,O'Fallon Brewery,American Blonde Ale,Gold
67722,3,4.05555555556,4.11111111111,4.25,4.15277777778,11.0,36,2,Thirsty Dog Brewing Company,American Double / Imperial Stout,Bourbon Barrel Aged Siberian Night
7690,3,3.85,3.6,4.2,3.65,,20,1,Phantom Canyon Brewing Company,American Porter,Zebulon's Peated Porter
7692,3,3.72580645161,3.33870967742,3.46774193548,3.46774193548,4.8,31,1,Dom-Brauerei GmbH,Kölsch,Dom Kölsch
10836,3,4.35,3.85,3.75,4.25,3.7,10,2,New Albanian Brewing Company - Pizzeria and Public House,English Dark Mild Ale,Community Dark Mild Ale
7729,3,3.9375,3.6875,3.9375,3.625,5.0,8,2,Kiuchi Brewery,American Amber / Red Ale,Hitachino Nest Amber Ale
51722,3,4.11904761905,4.17857142857,4.02380952381,4.09523809524,7.0,42,3,Brouwerij Boon,Gueuze,HORALs Oude Geuze Mega Blend
7758,3,4.13461538462,4.07692307692,3.94230769231,4.21153846154,5.0,26,3,Brasserie Cantillon,Lambic - Unblended,Cantillon Lambic
7761,3,3.91666666667,3.875,3.875,3.91666666667,5.0,24,3,Brasserie Cantillon,Faro,Cantillon Faro
7764,3,3.66176470588,3.35294117647,3.17647058824,3.5,5.9,34,1,Aktien-Brauerei Kaufbeuren AG,Märzen / Oktoberfest,Oktoberfest
7794,3,4.1875,3.75,4.1875,3.9375,5.0,16,3,Birrificio Italiano,German Pilsener,Tipo Pils
66004,3,4.03703703704,4.14814814815,3.33333333333,4.16666666667,8.0,27,3,The Lost Abbey,American Wild Ale,Sinners Blend 2010
67215,3,4.0,3.85294117647,3.97058823529,4.0,5.8,34,2,Metropolitan Brewing,Altbier,Iron Works Alt
10073,3,3.94444444444,3.74074074074,3.7962962963,3.72222222222,5.0,27,1,Granville Island Brewery,Hefeweizen,Robson Street Hefeweizen
67211,3,3.66666666667,3.75,4.16666666667,3.33333333333,,6,2,Sixpoint Brewery,American Porter,Chocolate Rye Porter
8326,3,3.50657894737,3.35526315789,3.39473684211,3.36842105263,4.5,76,2,St. Peter's Brewery Co Ltd,English Pale Ale,St. Peter's Organic Ale
66707,3,4.0,3.93055555556,4.08333333333,3.91666666667,10.0,36,1,"Kysela Pere Et Fils, Ltd.",American Double / Imperial IPA,Sneaky Pete Imperial IPA
9317,3,2.82432432432,2.33783783784,2.86486486486,2.62162162162,5.86,37,2,Pabst Brewing Company,American Malt Liquor,Country Club Malt Liquor
8751,3,3.65517241379,3.62068965517,3.81896551724,3.60344827586,7.3,58,1,Brasserie Du Bocq,Belgian Strong Pale Ale,Triple Moine / Deugniet
66891,3,3.78571428571,3.42857142857,4.0,3.64285714286,10.0,7,2,Flying Dog Brewery,American Double / Imperial IPA,Single Hop Imperial IPA (El Dorado)
8757,3,4.10869565217,4.28260869565,4.02173913043,4.17391304348,,23,1,Nodding Head Brewery and Restaurant,American Double / Imperial IPA,3C Extreme Ale
9272,3,3.94642857143,3.67857142857,3.79464285714,3.875,5.3,56,1,Daleside Brewery,English Strong Ale,Monkey Wrench Strong Ale
9255,3,3.89130434783,3.39130434783,3.4347826087,3.86956521739,4.79,23,1,Mt. Begbie Brewing Co.,Cream Ale,Mt Begbie Cream Ale
9222,3,4.0,3.42857142857,3.46428571429,3.64285714286,4.7,14,2,"Middle Ages Brewing Co., Ltd.",American Pale Ale (APA),Ape Hanger Ale
66768,3,4.38461538462,4.30769230769,3.80769230769,4.53846153846,6.0,13,2,Upright Brewing Company,Scottish Gruit / Ancient Herbed Ale,Special Herbs (Sole Composition Series)
9124,3,3.53333333333,3.47777777778,3.9,3.5,4.8,45,2,O'Hanlon's Brewing Co. Ltd.,English Stout,O'Hanlons Original Port Stout
49008,3,3.88679245283,3.93396226415,3.93396226415,4.12264150943,10.2,53,2,Fort Collins Brewing,Doppelbock,Barrel Licked Bock
9116,3,4.4,4.6,4.3,4.5,5.0,5,1,Brasserie Cantillon,Lambic - Fruit,Cantillon Soleil De Minuit
49072,3,4.01851851852,3.7037037037,3.75925925926,3.81481481481,,27,1,Otter Creek Brewing / Wolaver's,Witbier,Wolaver's Ben Gleason's White Ale
9092,3,3.86842105263,3.5,3.62280701754,3.63157894737,5.5,57,1,Lancaster Brewing Company,Czech Pilsener,Gold Star Pilsner
9074,3,3.875,3.73611111111,3.77777777778,3.72222222222,6.5,36,1,Brasserie Ellezelloise,Saison / Farmhouse Ale,Saison
9073,3,3.95348837209,3.79069767442,3.96511627907,3.89534883721,5.9,43,2,Brasserie Ellezelloise,Witbier,Blanche De Saisis
8808,3,3.86274509804,3.38235294118,3.57843137255,3.66666666667,4.5,51,2,The Tap Brewing Company,Cream Ale,Haver Ale
9056,3,3.56896551724,3.56896551724,3.6724137931,3.37931034483,4.39,29,2,McMenamins,Fruit / Vegetable Beer,Ruby Ale
8848,3,3.848,3.832,3.776,3.876,6.5,125,2,Dark Horse Brewing Company,English Brown Ale,Dark Horse Boffo Brown Ale
66809,3,3.92105263158,3.86842105263,3.81578947368,3.97368421053,7.5,19,1,BrewDog,English India Pale Ale (IPA),Citra (IPA Is Dead)
8902,3,3.97826086957,3.73913043478,4.08695652174,3.95652173913,5.0,23,1,The Brewer's Art,Belgian Dark Ale,Brewer's Art Proletary Ale
8908,3,4.05555555556,3.66666666667,3.94444444444,3.77777777778,8.0,9,3,"Kirin Brewery Company, Limited",Foreign / Export Stout,Kirin Stout
66815,3,4.23611111111,4.40277777778,4.34722222222,4.09722222222,6.5,36,3,Hill Farmstead Brewery,Saison / Farmhouse Ale,Art
66818,3,3.88235294118,3.67647058824,4.0,3.76470588235,6.0,17,2,Yeastie Boys,American Black Ale,Pot Kettle Black
49022,3,4.5,4.3,4.2,4.4,7.0,5,1,Oakham Ales / The Brewery Tap,English Strong Ale,Atilla
49057,3,3.25,2.33333333333,2.83333333333,2.83333333333,,6,1,Minhas Craft Brewery,American Blonde Ale,Berghoff Blonde Ale
49036,3,4.11428571429,4.12857142857,3.95714285714,4.12857142857,5.9,35,2,the Nils Oscar Company,Smoked Beer,Nils Oscar Rökporter
8747,3,3.59782608696,3.5,3.69565217391,3.4347826087,7.0,46,2,Brasserie De Brunehaut,Belgian Strong Pale Ale,St Martin Blond Ale
9334,3,3.89285714286,3.57142857143,3.89285714286,3.85714285714,,28,2,"Paper City Brewery Co., Inc.",Bock,Goats Peak Bock
66896,3,4.35714285714,3.57142857143,4.0,4.14285714286,5.3,7,1,Tequesta Brewing Company,Kölsch,Der Chancellor
9662,3,4.35,4.2,3.85,4.25,5.4,10,3,Old Dominion Brewing Company,Hefeweizen,Dominion Summer Wheat 2003
67197,3,4.29166666667,4.04166666667,4.04166666667,4.16666666667,5.6,12,1,Three Floyds Brewing Co. & Brewpub,American Amber / Red Ale,Cerveza Mysterioso
48881,3,3.75641025641,3.85897435897,3.84615384615,4.03846153846,21.92,39,2,DuClaw Brewing Company,American Strong Ale,Colossus
9890,3,4.11666666667,3.95,4.11666666667,4.16666666667,6.6,30,3,Fitger's Brewhouse,Oatmeal Stout,Big Boat Oatmeal Stout
9849,3,4.0,3.625,4.08333333333,3.875,,12,2,Saint Louis Brewery / Schlafly Tap Room,Irish Dry Stout,Schlafly Irish Stout
9840,3,3.7037037037,4.22222222222,4.2037037037,4.16666666667,25.0,27,2,Boston Beer Company (Samuel Adams),American Strong Ale,Samuel Adams Utopias MMIII
51654,3,4.3,4.4,4.1,4.34,9.5,25,3,Three Floyds Brewing Co. & Brewpub,Milk / Sweet Stout,Barrel Aged Moloko
9794,3,3.88888888889,3.95833333333,3.91666666667,3.93055555556,5.8,36,2,Brasserie Thiriez,Bière de Garde,LAmbrée DEsquelbecq / Thiriez Amber
67162,3,4.45,4.55,4.3,4.55,5.2,10,1,Hill Farmstead Brewery,English India Pale Ale (IPA),Apollo Single Hop IPA
8534,3,4.39473684211,4.15789473684,4.10526315789,4.28947368421,4.5,19,3,Southampton Publick House,Belgian Pale Ale,Southampton Abbey Single
8566,3,3.96428571429,3.21428571429,3.10714285714,3.60714285714,4.5,14,2,Kulmbacher Brauerei AG,Märzen / Oktoberfest,Hofbräu Bavaria Oktoberfest Beer
8574,3,3.71276595745,3.6170212766,3.81914893617,3.6914893617,7.7,47,1,Red Brick Brewing Company,American Porter,Red Brick Winter Brew
51645,3,3.58536585366,3.5,3.70731707317,3.53658536585,6.1,41,2,16 Mile Brewing Company,English Pale Ale,Amber Sun Ale
8583,3,4.19047619048,3.78571428571,3.7619047619,4.07142857143,,21,2,Long Valley Pub & Brewery,American Porter,Lazy Jake Porter
8730,3,3.69892473118,3.70967741935,3.63440860215,3.55376344086,5.5,93,3,Unibroue,Fruit / Vegetable Beer,Éphémère (Cranberry)
9628,3,4.7,4.0,3.8,4.7,,5,2,Blacksburg Brewing Company,Oatmeal Stout,Captain John Smith's Oatmeal Stout
51580,3,3.80434782609,3.71739130435,4.19565217391,4.0,8.5,23,1,BrewDog,English India Pale Ale (IPA),Atlantic IPA
8617,3,2.79166666667,2.175,2.61666666667,2.53333333333,5.0,60,1,Molson Coors Canada,American Adjunct Lager,Carling Black Label
66599,3,3.78571428571,3.5,4.07142857143,3.35714285714,14.0,7,3,Trinity Brewing Company,Saison / Farmhouse Ale,Double Rainbow
8624,3,3.7276119403,3.85820895522,3.92910447761,3.83582089552,10.2,134,2,Speakeasy Ales & Lagers,American Barleywine,Old Godfather Barley Wine-Style Ale
9564,3,3.89705882353,3.63235294118,3.72058823529,3.73529411765,5.0,68,2,Allagash Brewing Company,Belgian Pale Ale,Allagash Summer Ale
9510,3,3.984375,3.9453125,4.0625,4.046875,7.0,64,1,Drake's Brewing Co.,American Amber / Red Ale,Expedition Ale
591,3,3.55625,3.53125,3.65625,3.5,6.5,80,1,Brouwerij Sterkens N.V.,Baltic Porter,Hoogstraten Poorter
8689,3,3.9,3.85,4.06666666667,3.73333333333,4.4,30,1,Pivovary Staropramen,Euro Dark Lager,Staropramen Dark
48972,3,3.76923076923,3.5,3.92307692308,3.65384615385,7.0,13,2,Einhorn Beer Company,Doppelbock,Unikator Doppelbock
51593,3,4.32608695652,4.21739130435,4.23913043478,4.32608695652,5.1,23,3,Upright Brewing Company,Saison / Farmhouse Ale,Flora Rustica
9364,3,4.09756097561,3.9756097561,4.10975609756,4.0487804878,7.3,41,2,Sly Fox Brewing Company,Doppelbock,Instigator Doppelbock
49391,3,4.08333333333,3.88888888889,3.94444444444,3.95833333333,7.5,36,3,Bluegrass Brewing Co. - East St. Matthew's,American IPA,Rye 75
68081,3,4.36666666667,4.13333333333,4.16666666667,4.16666666667,5.4,15,3,Three Floyds Brewing Co. & Brewpub,American Pale Ale (APA),Three Kings
14063,3,3.89285714286,3.57142857143,4.0,3.76785714286,5.2,28,1,Picaroons Brewing Co.,Extra Special / Strong Bitter (ESB),Best Bitter
6366,3,3.97727272727,3.77272727273,3.84090909091,3.94696969697,6.0,66,2,Minneapolis Town Hall Brewery,Scotch Ale / Wee Heavy,Hope & King Scotch Ale
64896,3,4.27272727273,3.90909090909,4.09090909091,4.18181818182,5.5,11,1,Flat 12 Bierwerks,American Porter,Pogue's Run Porter (formerly Flat12 Porter)
6390,3,3.01724137931,2.74137931034,2.8275862069,3.0,5.0,29,1,Brick Brewing Co. / Red Baron Lounge,American Blonde Ale,Brick Red Cap Ale
6391,3,3.59615384615,3.88461538462,3.64743589744,3.40384615385,,78,2,Spilker Ales,English India Pale Ale (IPA),Hopluia
49602,3,3.54761904762,3.53571428571,3.61904761905,3.54761904762,8.5,42,3,Stevens Point Brewery,American Double / Imperial Pilsner,Whole Hog Imperial Pilsner
13415,3,4.33333333333,4.05555555556,4.13888888889,4.22222222222,5.0,18,3,Moonlight Brewing Company,Dortmunder / Export Lager,Lunatic Lager
13366,3,4.11538461538,3.42307692308,3.76923076923,4.0,5.6,13,1,Cally's Restaurant and Brewing Co.,Scottish Ale,Smokin' Scottish Ale
6406,3,4.26315789474,4.10526315789,4.26315789474,4.15789473684,5.0,19,2,Hausbrauerei Zum Schlüssel,Altbier,Original Schlüssel Alt
6476,3,4.45454545455,4.09090909091,4.22727272727,4.5,5.3,11,3,Victory Brewing Company,German Pilsener,Hersbrucker Pils
6498,3,3.64634146341,3.5243902439,3.78048780488,3.48780487805,5.4,41,1,Bayhawk Ales,American Pale Ale (APA),California Pale Ale
6525,3,3.72777777778,3.53333333333,3.92222222222,3.69444444444,5.0,90,1,Wychwood Brewery Company Ltd,English Stout,Black Wych
13282,3,4.11363636364,4.25,3.88636363636,4.04545454545,5.0,22,1,Catawba Valley Brewing Company,Pumpkin Ale,King Don's Original Pumpkin Ale
13228,3,4.23913043478,4.17391304348,4.19565217391,4.08695652174,5.2,23,2,Brooklyn Brewery,American Porter,Brooklyn Sustainable Porter
64978,3,4.25,4.25,3.83333333333,4.33333333333,,6,1,Williamsburg AleWerks,English Brown Ale,Old Stitch
48220,3,4.375,4.16666666667,4.04166666667,4.29166666667,9.0,12,2,KleinBrouwerij De Glazen Toren,Saison / Farmhouse Ale,Saison Special Eindejaar
49552,3,4.5,4.45833333333,4.16666666667,4.375,9.2,12,3,Port Brewing Company / Pizza Port,American Double / Imperial IPA,Booya Steez
6537,3,2.60096153846,2.4375,2.70673076923,2.38942307692,4.5,104,1,Cervejaria Kaiser,German Pilsener,Palma Louca Pale Pilsner
6546,3,3.79032258065,3.3064516129,3.5,3.64516129032,6.8,31,2,Elbrewery Co. Ltd. Sp. z o.o.,Euro Pale Lager,Hevelius Classic
68984,3,4.11111111111,3.77777777778,4.05555555556,4.0,4.8,9,2,The Olde Mecklenburg Brewery,German Pilsener,Captain James Jack Pilsner
13093,3,3.84693877551,3.71428571429,3.92857142857,3.84693877551,5.4,49,1,Legend Brewing Co.,Märzen / Oktoberfest,Oktoberfest
68937,3,3.5,3.67073170732,4.01219512195,3.34146341463,8.6,41,1,Peak Organic Brewing Company,Weizenbock,Peak Organic Weiss Principal
6659,3,3.66,3.52,3.74,3.58,5.7,25,1,Nelson Brewing Company,Oatmeal Stout,Blackheart Oatmeal Stout
6670,3,4.18181818182,3.86363636364,4.13636363636,4.22727272727,6.4,11,2,Chelsea Brewing Company,Milk / Sweet Stout,Chelsea Cream Stout
48246,3,3.77551020408,3.29591836735,3.85714285714,3.70408163265,,49,2,Boston Beer Company (Samuel Adams),Irish Red Ale,Samuel Adams Brick Red
68900,3,3.77118644068,3.75423728814,4.05084745763,3.83050847458,9.5,59,2,Lawson's Finest Liquids,American Strong Ale,Acer Quercus - The Bruery / Lawson's Finest Liquids Collaboration
6684,3,4.07692307692,3.88461538462,4.34615384615,4.07692307692,5.7,13,2,Dragonmead Microbrewery,Oatmeal Stout,Dragonmead Reverend Fred's Oatmeal Stout
12769,3,3.39682539683,3.38888888889,3.66666666667,3.38888888889,5.6,63,2,Atwater Block Brewery,Munich Dunkel Lager,Atwater Dunkel
12766,3,3.75675675676,3.10810810811,3.32432432432,3.2972972973,4.32,37,1,Alltech’s Lexington Brewing and Distilling Co.,Kölsch,Kentucky Light
6367,3,4.20833333333,4.125,4.08333333333,4.33333333333,,12,1,Minneapolis Town Hall Brewery,Maibock / Helles Bock,Town Hall Maibock
48179,3,4.29166666667,3.58333333333,3.625,3.95833333333,3.2,12,3,Asheville Brewing Company,American Pale Ale (APA),Old School Pale Ale
11554,3,2.94117647059,2.58823529412,2.47058823529,2.5,4.0,17,2,Grupo Modelo S.A. de C.V.,Light Lager,Modelo Light
6359,3,4.07692307692,3.76923076923,3.88461538462,3.96153846154,5.7,13,1,Gilded Otter Brewing Company,American IPA,Three Pines IPA
48116,3,4.02702702703,3.63513513514,3.68918918919,3.72972972973,5.3,37,2,French Broad Brewing Co.,Kölsch,Gateway Kolsch
48124,3,4.1875,4.375,4.25,4.3125,11.0,8,1,Block 15 Brewery & Restaurant,American Double / Imperial Stout,Super Nebula
14008,3,3.97058823529,3.55882352941,3.82352941176,3.52941176471,6.71,17,1,McMenamins,American IPA,Sunflower IPA
